Date,APOLLOHOSP,AXISBANK,CIPLA,DIVISLAB,DRREDDY,HCLTECH,HDFCBANK,ICICIBANK,INFY,KOTAKBANK,NIFTY50,SBIN,SUNPHARMA,TCS,TECHM,WIPRO
2023-04-27,4380.99462890625,879.0712280273438,889.47314453125,3178.441650390625,964.2156372070312,955.089111328125,808.8429565429688,896.1632080078125,1142.969970703125,380.54962158203125,17915.05078125,534.1228637695312,951.5330200195312,2931.862060546875,914.5974731445312,175.1079559326172
2023-04-28,4476.400390625,857.7277221679688,883.7310791015625,3207.345947265625,966.4307861328125,964.9281005859375,812.0186767578125,895.4801635742188,1148.931396484375,386.4215393066406,18065.0,546.93798828125,960.234619140625,2960.6474609375,933.3333740234375,180.06561279296875
2023-05-02,4453.689453125,868.349609375,893.1226196289062,3193.4091796875,970.4593505859375,968.0563354492188,811.8502807617188,899.8225708007812,1171.5843505859375,383.05194091796875,18147.650390625,544.1006469726562,946.0398559570312,2960.78564453125,960.4571533203125,181.6324005126953
2023-05-03,4478.13623046875,857.578125,895.9937744140625,3208.18017578125,970.822021484375,960.2579345703125,814.689208984375,900.5545043945312,1163.97216796875,385.00592041015625,18089.849609375,539.5609741210938,936.8521728515625,2924.4580078125,947.829833984375,180.11236572265625
2023-05-04,4515.57470703125,863.6620483398438,908.49951171875,3221.724609375,973.9096069335938,967.3764038085938,831.3616333007812,899.4323120117188,1168.0074462890625,388.3257141113281,18255.80078125,548.5458374023438,946.9635009765625,2961.981201171875,953.1633911132812,179.45758056640625
2023-05-05,4564.466796875,863.0137329101562,900.0325927734375,3229.82177734375,968.9107055664062,957.1749877929688,782.2103881835938,904.555419921875,1154.755126953125,384.55731201171875,18069.0,545.2356567382812,943.511962890625,2971.177734375,944.9122924804688,177.4464569091797
2023-05-08,4586.8798828125,876.1289672851562,908.3048706054688,3225.405029296875,961.970947265625,975.4922485351562,791.2562866210938,915.2409057617188,1160.7164306640625,390.56878662109375,18264.400390625,551.9505615234375,935.1506958007812,2989.4794921875,951.2487182617188,177.8907928466797
2023-05-09,4555.09423828125,885.903076171875,914.0469360351562,3320.50927734375,967.097412109375,978.4393310546875,791.2803344726562,911.8255004882812,1165.3936767578125,389.6615905761719,18265.94921875,542.3982543945312,930.8729248046875,3019.506591796875,955.3060302734375,178.80279541015625
2023-05-10,4563.2763671875,887.5487670898438,919.107666015625,3361.7802734375,954.168701171875,977.8046264648438,794.937255859375,913.435546875,1158.56103515625,390.53887939453125,18315.099609375,541.1688232421875,927.3241577148438,3022.77099609375,953.8016967773438,179.48098754882812
2023-05-11,4557.326171875,893.582763671875,918.3290405273438,3267.51025390625,888.437744140625,986.6912231445312,795.4664916992188,916.5094604492188,1152.0035400390625,390.3893737792969,18297.0,542.3510131835938,934.373046875,3018.494873046875,951.8870849609375,179.9019012451172
2023-05-12,4567.19384765625,908.2439575195312,912.34375,3253.62255859375,875.5188598632812,993.4015502929688,802.4916381835938,921.095947265625,1142.007080078125,390.9177551269531,18314.80078125,546.796142578125,929.463134765625,3011.275146484375,953.9840087890625,179.2471160888672
2023-05-15,4587.6240234375,913.3803100585938,898.0860595703125,3215.78662109375,885.801025390625,997.2555541992188,806.3410034179688,922.9012451171875,1154.067138671875,393.3901672363281,18398.849609375,550.3427124023438,926.5465087890625,2993.57177734375,970.486083984375,180.41639709472656
2023-05-16,4517.4580078125,915.3750610351562,897.4048461914062,3218.681884765625,885.1149291992188,989.0490112304688,801.7174072265625,923.4867553710938,1159.524169921875,388.2160339355469,18286.5,554.5040893554688,914.8309326171875,2996.42236328125,963.8760986328125,180.97763061523438
2023-05-17,4445.111328125,912.3829345703125,899.205322265625,3207.4443359375,878.537841796875,974.4041137695312,797.4102172851562,916.6558837890625,1143.5660400390625,380.6592712402344,18181.75,554.5040893554688,909.9697265625,2950.9443359375,961.095458984375,178.80279541015625
2023-05-18,4405.29248046875,912.2832641601562,890.0083618164062,3095.06591796875,867.0892944335938,979.2554931640625,800.5980224609375,923.6331176757812,1142.74072265625,384.298095703125,18129.94921875,543.060302734375,903.8446044921875,2942.805908203125,956.1264038085938,178.943115234375
2023-05-19,4410.39990234375,921.6084594726562,891.7115478515625,3040.888671875,860.9827880859375,993.2655029296875,801.5228271484375,931.24462890625,1163.7430419921875,387.1393737792969,18203.400390625,543.9588012695312,900.1499633789062,2963.958251953125,977.506591796875,180.62686157226562
2023-05-22,4567.24267578125,915.1256713867188,900.1785278320312,3204.499755859375,873.8623657226562,1015.4822387695312,798.6757202148438,927.3900756835938,1185.662353515625,386.8502502441406,18314.400390625,545.8504028320312,911.4281005859375,3033.71533203125,1006.9551391601562,185.09341430664062
2023-05-23,4512.79736328125,913.7293701171875,905.4825439453125,3323.0615234375,874.4308471679688,1004.1470336914062,796.8018798828125,930.366455078125,1192.3115234375,383.1217041015625,18348.0,550.0590209960938,905.7404174804688,3032.197998046875,994.236572265625,185.9820556640625
2023-05-24,4498.96240234375,915.2752685546875,912.8790283203125,3320.46044921875,885.9381713867188,1008.3185424804688,786.3868408203125,917.9244995117188,1191.027587890625,380.8985595703125,18285.400390625,551.099365234375,925.7200317382812,3037.99169921875,1001.7582397460938,186.9408416748047
2023-05-25,4530.39990234375,918.6163940429688,920.1295776367188,3371.9873046875,882.9388427734375,1011.990966796875,783.3693237304688,917.1437377929688,1196.255126953125,384.8065185546875,18321.150390625,549.7279663085938,918.7684936523438,3028.932861328125,1001.165771484375,184.32171630859375
2023-05-26,4571.80517578125,924.5008544921875,925.8714599609375,3448.8857421875,888.2318115234375,1033.028564453125,786.3868408203125,927.731689453125,1208.26953125,387.8172607421875,18499.349609375,554.2203979492188,942.9773559570312,3061.489013671875,1016.345947265625,187.87625122070312
2023-05-29,4602.103515625,927.34326171875,930.6402587890625,3413.40576171875,893.1915893554688,1021.2401733398438,795.9744873046875,925.2433471679688,1205.4722900390625,389.4422912597656,18598.650390625,562.7323608398438,941.5675659179688,3053.626220703125,1015.7078247070312,186.9875946044922
2023-05-30,4561.14501953125,934.97314453125,934.1438598632812,3393.92333984375,885.86962890625,1029.9910888671875,796.5828857421875,926.9998168945312,1214.1390380859375,393.7291259765625,18633.849609375,560.651611328125,932.9630737304688,3049.809326171875,1001.439208984375,188.25039672851562
2023-05-31,4583.755859375,912.4328002929688,927.5259399414062,3379.79052734375,882.370361328125,1038.37890625,783.9777221679688,926.2191162109375,1209.049072265625,401.634765625,18534.400390625,559.0607299804688,948.2759399414062,3025.25439453125,1017.0753784179688,188.7882537841797
2023-06-01,4774.466796875,917.27001953125,938.91259765625,3460.074462890625,892.3681640625,1035.47705078125,780.6439208984375,913.484375,1210.149658203125,384.82647705078125,18487.75,561.8568115234375,960.283203125,3056.98291015625,1021.8619384765625,190.4252166748047
2023-06-02,4926.251953125,923.653076171875,939.983154296875,3446.530517578125,903.8168334960938,1031.0792236328125,781.8606567382812,915.48486328125,1207.361328125,386.5611267089844,18534.099609375,566.1472778320312,971.8528442382812,3040.06103515625,1023.9588012695312,189.3962860107422
