Date,APOLLOHOSP,AXISBANK,CIPLA,DIVISLAB,DRREDDY,HCLTECH,HDFCBANK,ICICIBANK,INFY,KOTAKBANK,NIFTY50,SBIN,SUNPHARMA,TCS,TECHM,WIPRO
2023-03-22,4249.689453125,847.4050903320312,840.2769775390625,2738.939208984375,877.2537841796875,964.1830444335938,758.22412109375,839.4180908203125,1274.1192626953125,339.984375,17151.900390625,493.26556396484375,945.0675659179688,2879.302734375,1002.5333251953125,171.3663330078125
2023-03-23,4237.73828125,846.5573120117188,845.8242797851562,2751.158935546875,871.7647705078125,950.3192749023438,752.1373901367188,834.7828369140625,1260.637451171875,334.90997314453125,17076.900390625,484.9428405761719,950.51220703125,2873.646484375,1002.3966064453125,169.0745849609375
2023-03-24,4247.9541015625,837.680908203125,853.7559814453125,2754.986328125,875.1366577148438,937.7036743164062,750.9344482421875,831.8065185546875,1266.23193359375,337.392333984375,16945.05078125,477.94415283203125,945.8453369140625,2869.82958984375,1004.6756591796875,169.19151306152344
2023-03-27,4282.4169921875,831.1481323242188,865.4832153320312,2776.775146484375,879.3513793945312,937.4808349609375,754.2064208984375,828.1959228515625,1273.843994140625,339.9943542480469,16985.69921875,482.48382568359375,956.1511840820312,2871.485595703125,1005.6332397460938,168.95765686035156
2023-03-28,4297.78857421875,830.2505493164062,865.6779174804688,2754.446533203125,887.4183349609375,928.20849609375,760.3412475585938,834.0997314453125,1263.4346923828125,338.7381896972656,16951.69921875,480.5450134277344,956.88037109375,2865.599365234375,975.8197631835938,166.59576416015625
2023-03-29,4326.9453125,840.3737182617188,863.9262084960938,2767.99072265625,895.4557495117188,951.745849609375,763.9981689453125,830.4403076171875,1268.8917236328125,343.15460205078125,17080.69921875,488.4894714355469,964.36669921875,2886.751953125,985.6665649414062,167.92872619628906
2023-03-31,4275.2763671875,856.231689453125,876.3833618164062,2771.03369140625,906.2279663085938,967.571044921875,774.463623046875,856.05615234375,1309.612060546875,345.50738525390625,17359.75,495.3462829589844,955.810791015625,2948.36962890625,1004.5847778320312,170.82847595214844
2023-04-03,4199.35888671875,862.3155517578125,867.57568359375,2821.431884765625,912.84423828125,979.072265625,774.9447631835938,862.4479370117188,1293.9293212890625,348.0695495605469,17398.05078125,498.18359375,951.8732299804688,2942.94384765625,1005.8154296875,172.0912628173828
2023-04-05,4166.23486328125,858.2264404296875,871.7605590820312,2836.25244140625,918.0,990.707275390625,795.7311401367188,863.228515625,1305.57666015625,349.30572509765625,17557.05078125,494.6369934082031,969.4708862304688,2979.546630859375,1006.0890502929688,172.93313598632812
2023-04-06,4167.22705078125,849.6990356445312,869.4247436523438,2867.315673828125,921.2542114257812,973.45556640625,801.7938842773438,853.8605346679688,1304.0633544921875,350.3425598144531,17599.150390625,499.0347900390625,984.005859375,2961.981201171875,996.2879028320312,171.48324584960938
2023-04-10,4201.98681640625,845.1111450195312,877.6971435546875,2855.734375,933.0653686523438,983.4855346679688,797.9926147460938,847.4688110351562,1309.2911376953125,350.7811584472656,17624.05078125,497.7580261230469,980.6029663085938,3001.2509765625,1009.5081176757812,174.59347534179688
2023-04-11,4236.00390625,851.04541015625,882.855224609375,2873.1064453125,933.7907104492188,969.13134765625,800.326416015625,860.5938720703125,1289.61865234375,368.1676940917969,17722.30078125,503.24346923828125,981.2350463867188,2955.635498046875,1001.302490234375,173.16697692871094
2023-04-12,4284.50048828125,848.8013916015625,893.3660278320312,3152.579833984375,956.8544921875,975.8182983398438,810.7195434570312,868.64453125,1309.93310546875,367.67919921875,17812.400390625,499.5549621582031,988.4782104492188,2981.247802734375,1011.9241333007812,174.0556182861328
2023-04-13,4361.9541015625,862.0662231445312,891.2249145507812,3124.95166015625,951.3458251953125,955.6240844726562,814.3523559570312,877.2806396484375,1274.0733642578125,372.75360107421875,17828.0,504.0473937988281,975.6445922851562,2932.689697265625,990.9087524414062,172.2549591064453
2023-04-17,4350.44921875,862.2656860351562,882.1740112304688,3104.046142578125,951.2282104492188,929.1890869140625,801.9382934570312,879.525146484375,1154.0213623046875,377.8678894042969,17706.849609375,514.4981689453125,970.9779052734375,2887.303955078125,939.0316162109375,169.00442504882812
2023-04-18,4302.79638671875,861.06884765625,899.4972534179688,3209.99609375,963.010009765625,948.4916381835938,798.5459594726562,875.1826171875,1154.984375,376.5020751953125,17660.150390625,516.2477416992188,976.9085693359375,2879.2568359375,934.700927734375,172.06787109375
2023-04-19,4284.59765625,871.0924072265625,887.4780883789062,3280.661865234375,962.4120483398438,926.0686645507812,801.4811401367188,870.3522338867188,1130.0843505859375,375.8241882324219,17618.75,510.998779296875,967.8667602539062,2841.411865234375,924.3984985351562,168.7471923828125
2023-04-20,4312.46630859375,866.4546508789062,879.78955078125,3143.74658203125,952.3848266601562,924.9989013671875,804.46435546875,872.7918701171875,1122.0137939453125,375.64471435546875,17624.44921875,515.2547607421875,960.331787109375,2855.390869140625,931.6011352539062,169.70599365234375
2023-04-21,4325.259765625,861.9166259765625,890.5436401367188,3171.767578125,954.4529418945312,935.207275390625,805.7634887695312,864.2532348632812,1125.636474609375,377.5688171386719,17624.05078125,513.6942749023438,961.9846801757812,2906.938720703125,910.5858154296875,172.13803100585938
2023-04-24,4362.69775390625,879.9688110351562,878.81640625,3133.686767578125,942.1712646484375,939.75439453125,812.2833251953125,882.8917846679688,1124.6734619140625,378.2865905761719,17743.400390625,524.5232543945312,951.9705810546875,2919.768310546875,917.2869262695312,176.76829528808594
2023-04-25,4380.0029296875,876.0292358398438,885.288330078125,3166.6640625,947.5034790039062,939.21923828125,800.7353515625,891.3816528320312,1123.3895263671875,376.7014465332031,17769.25,531.332763671875,945.505126953125,2920.871826171875,908.9903564453125,175.6925811767578
2023-04-26,4373.953125,885.3047485351562,886.6994018554688,3160.333740234375,949.8167724609375,950.0073852539062,804.416259765625,892.8453369140625,1125.81982421875,374.5680236816406,17813.599609375,535.6360473632812,944.2898559570312,2941.242431640625,908.35205078125,175.17811584472656
2023-04-27,4380.9951171875,879.0712280273438,889.4732055664062,3178.441650390625,964.2156372070312,955.0891723632812,808.843017578125,896.1631469726562,1142.9698486328125,380.54962158203125,17915.05078125,534.122802734375,951.5330810546875,2931.861572265625,914.597412109375,175.1079559326172
2023-04-28,4476.400390625,857.7277221679688,883.7311401367188,3207.345947265625,966.4307861328125,964.9278564453125,812.0186767578125,895.4801025390625,1148.9312744140625,386.4215393066406,18065.0,546.9379272460938,960.234619140625,2960.6474609375,933.3334350585938,180.0655975341797
2023-05-02,4453.689453125,868.349609375,893.1226806640625,3193.4091796875,970.4594116210938,968.0565795898438,811.8502807617188,899.8225708007812,1171.5843505859375,383.05194091796875,18147.650390625,544.1006469726562,946.0398559570312,2960.784912109375,960.4571533203125,181.6324005126953
2023-05-03,4478.1357421875,857.578125,895.9937133789062,3208.18017578125,970.822021484375,960.2578735351562,814.689208984375,900.5545043945312,1163.9722900390625,385.0059509277344,18089.849609375,539.5609741210938,936.8521118164062,2924.458251953125,947.8297729492188,180.1123809814453
2023-05-04,4515.57421875,863.6620483398438,908.4995727539062,3221.724365234375,973.9096069335938,967.3764038085938,831.3616943359375,899.4323120117188,1168.007568359375,388.3257141113281,18255.80078125,548.5457763671875,946.9634399414062,2961.981201171875,953.1635131835938,179.45758056640625
2023-05-05,4564.466796875,863.0137329101562,900.0325317382812,3229.821533203125,968.9107055664062,957.1749267578125,782.2103271484375,904.5554809570312,1154.7550048828125,384.55731201171875,18069.0,545.235595703125,943.5120849609375,2971.177978515625,944.9122924804688,177.4464569091797
2023-05-08,4586.88037109375,876.1289672851562,908.304931640625,3225.405029296875,961.970947265625,975.4922485351562,791.2562866210938,915.2409057617188,1160.716552734375,390.56878662109375,18264.400390625,551.9505004882812,935.1507568359375,2989.478759765625,951.2488403320312,177.89077758789062
2023-05-09,4555.09423828125,885.903076171875,914.046875,3320.50927734375,967.0973510742188,978.4395141601562,791.2803955078125,911.8255004882812,1165.393798828125,389.66162109375,18265.94921875,542.3982543945312,930.8729248046875,3019.506103515625,955.3059692382812,178.80279541015625
2023-05-10,4563.2763671875,887.5487060546875,919.107666015625,3361.7802734375,954.1687622070312,977.8046264648438,794.9371948242188,913.435546875,1158.5611572265625,390.53887939453125,18315.099609375,541.1688232421875,927.3241577148438,3022.771240234375,953.8017578125,179.48097229003906
