Date,Ticker,Sector,Open,High,Low,Close,Adj Close,Volume
2023-02-01,AXISBANK,Banking,876.2999877929688,895.2000122070312,833.2999877929688,857.25,854.9849853515625,12409819
2023-02-02,AXISBANK,Banking,850.9500122070312,872.0,837.0499877929688,868.4500122070312,866.1553955078125,9567053
2023-02-03,AXISBANK,Banking,873.0,885.0,859.25,882.5999755859375,880.2680053710938,7365732
2023-02-06,AXISBANK,Banking,871.8499755859375,899.1500244140625,870.5999755859375,882.6500244140625,880.3179321289062,10129098
2023-02-07,AXISBANK,Banking,886.8499755859375,888.4000244140625,871.5,879.0999755859375,876.7772216796875,5055187
2023-02-08,AXISBANK,Banking,882.0999755859375,886.4500122070312,868.25,871.75,869.4467163085938,6572818
2023-02-09,AXISBANK,Banking,876.1500244140625,876.1500244140625,862.5499877929688,867.7000122070312,865.4074096679688,5993312
2023-02-10,AXISBANK,Banking,872.0499877929688,872.7000122070312,865.1500244140625,867.25,864.9585571289062,4603464
2023-02-13,AXISBANK,Banking,867.25,870.4500122070312,856.5,859.0999755859375,856.830078125,5707194
2023-02-14,AXISBANK,Banking,862.5499877929688,871.9000244140625,854.25,870.75,868.4493408203125,7527755
2023-02-15,AXISBANK,Banking,872.0,872.2000122070312,861.5999755859375,868.2999877929688,866.0057983398438,7322266
2023-02-16,AXISBANK,Banking,872.7999877929688,874.2999877929688,862.25,864.75,862.4652099609375,5843235
2023-02-17,AXISBANK,Banking,861.0,868.25,850.0,854.9000244140625,852.6412353515625,8420479
2023-02-20,AXISBANK,Banking,859.7000122070312,861.2000122070312,842.5,846.75,844.5127563476562,5992322
2023-02-21,AXISBANK,Banking,849.0,849.0,837.4000244140625,844.0499877929688,841.8198852539062,9677064
2023-02-22,AXISBANK,Banking,840.0,843.0,829.5499877929688,833.3499755859375,831.1481323242188,6984037
2023-02-23,AXISBANK,Banking,833.0499877929688,848.25,830.2000122070312,844.3499755859375,842.1190185546875,8437003
2023-02-24,AXISBANK,Banking,850.0999755859375,854.5999755859375,844.4500122070312,851.4000244140625,849.1505126953125,7763814
2023-02-27,AXISBANK,Banking,851.8499755859375,858.4500122070312,845.9500122070312,854.3499755859375,852.0926513671875,8064267
2023-02-28,AXISBANK,Banking,855.9500122070312,857.5999755859375,840.0,844.0999755859375,841.8697509765625,13012372
2023-03-01,AXISBANK,Banking,846.0499877929688,868.75,845.0499877929688,865.1500244140625,862.8641357421875,12345125
2023-03-02,AXISBANK,Banking,866.0,866.7999877929688,843.5,845.4500122070312,843.2161865234375,13900508
2023-03-03,AXISBANK,Banking,849.75,858.5999755859375,845.5999755859375,852.6500244140625,850.397216796875,7977804
2023-03-06,AXISBANK,Banking,856.9500122070312,863.75,855.5999755859375,859.5,857.2290649414062,10781567
2023-03-08,AXISBANK,Banking,858.5,862.5,853.0499877929688,860.9500122070312,858.6752319335938,8785735
2023-03-09,AXISBANK,Banking,862.5,874.25,862.0,867.7999877929688,865.5071411132812,14746065
2023-03-10,AXISBANK,Banking,859.5999755859375,861.5999755859375,845.5,851.9000244140625,849.6491088867188,11198583
2023-03-13,AXISBANK,Banking,845.5999755859375,857.0,828.4500122070312,832.3499755859375,830.1507568359375,8315798
2023-03-14,AXISBANK,Banking,828.0,835.7000122070312,817.4000244140625,832.8499755859375,830.6494140625,12573734
2023-03-15,AXISBANK,Banking,838.0499877929688,843.5,819.3499755859375,824.0499877929688,821.8726806640625,6652641
2023-03-16,AXISBANK,Banking,821.5,837.9000244140625,814.2999877929688,830.5499877929688,828.3555297851562,8791383
2023-03-17,AXISBANK,Banking,835.0,841.5,823.0,837.4000244140625,835.1875,7762461
2023-03-20,AXISBANK,Banking,836.0,841.0,825.5499877929688,837.5499877929688,835.3370361328125,10744023
2023-03-21,AXISBANK,Banking,840.0999755859375,857.3499755859375,838.75,855.5999755859375,853.33935546875,11489951
2023-03-22,AXISBANK,Banking,855.5999755859375,859.7999877929688,847.0499877929688,849.6500244140625,847.4050903320312,8018924
2023-03-23,AXISBANK,Banking,847.0,861.1500244140625,845.0999755859375,848.7999877929688,846.5573120117188,9857892
2023-03-24,AXISBANK,Banking,846.25,852.5,837.25,839.9000244140625,837.680908203125,8078718
2023-03-27,AXISBANK,Banking,841.0499877929688,842.2000122070312,829.2000122070312,833.3499755859375,831.1481323242188,10602508
2023-03-28,AXISBANK,Banking,837.4000244140625,837.4000244140625,826.0499877929688,832.4500122070312,830.2505493164062,11002402
2023-03-29,AXISBANK,Banking,832.5,848.4500122070312,830.0,842.5999755859375,840.3737182617188,17121194
2023-03-31,AXISBANK,Banking,854.9000244140625,860.9000244140625,847.5,858.5,856.231689453125,12946752
2023-04-03,AXISBANK,Banking,864.0,866.7999877929688,856.4500122070312,864.5999755859375,862.3155517578125,13266882
2023-04-05,AXISBANK,Banking,871.0,871.0,857.0,860.5,858.2264404296875,11890015
2023-04-06,AXISBANK,Banking,861.7999877929688,863.25,849.0,851.9500122070312,849.6990356445312,19677316
2023-04-10,AXISBANK,Banking,854.7999877929688,854.9500122070312,843.9500122070312,847.3499755859375,845.1111450195312,15656078
2023-04-11,AXISBANK,Banking,848.25,855.7000122070312,844.0499877929688,853.2999877929688,851.04541015625,23930907
2023-04-12,AXISBANK,Banking,854.9000244140625,856.6500244140625,846.6500244140625,851.0499877929688,848.8013916015625,13480335
2023-04-13,AXISBANK,Banking,853.6500244140625,867.7000122070312,845.0,864.3499755859375,862.0662231445312,23934570
2023-04-17,AXISBANK,Banking,882.0,882.0,861.0,864.5499877929688,862.2656860351562,22577380
2023-04-18,AXISBANK,Banking,865.3499755859375,872.0,857.0999755859375,863.3499755859375,861.06884765625,17238709
2023-04-19,AXISBANK,Banking,865.0,874.5,862.5499877929688,873.4000244140625,871.0924072265625,23494247
2023-04-20,AXISBANK,Banking,874.7999877929688,875.5999755859375,864.1500244140625,868.75,866.4546508789062,19444753
2023-04-21,AXISBANK,Banking,870.7999877929688,873.8499755859375,857.5,864.2000122070312,861.9166259765625,15520786
2023-04-24,AXISBANK,Banking,868.0,884.4000244140625,860.5,882.2999877929688,879.9688110351562,18201632
2023-04-25,AXISBANK,Banking,885.0,895.7999877929688,874.4000244140625,878.3499755859375,876.0292358398438,36394389
2023-04-26,AXISBANK,Banking,877.4000244140625,889.4500122070312,875.2000122070312,887.6500244140625,885.3047485351562,19468723
2023-04-27,AXISBANK,Banking,888.0,890.0,877.5,881.4000244140625,879.0712280273438,15992383
2023-04-28,AXISBANK,Banking,885.0999755859375,890.0499877929688,853.6500244140625,860.0,857.7277221679688,23004117
2023-05-02,AXISBANK,Banking,870.0,876.4000244140625,864.25,870.6500244140625,868.349609375,12947953
2023-05-03,AXISBANK,Banking,863.8499755859375,866.8499755859375,854.0499877929688,859.8499755859375,857.578125,15103015
2023-05-04,AXISBANK,Banking,860.0,867.1500244140625,857.5,865.9500122070312,863.6620483398438,9756391
2023-05-05,AXISBANK,Banking,867.1500244140625,885.0,862.75,865.2999877929688,863.0137329101562,14343308
2023-05-08,AXISBANK,Banking,865.2999877929688,881.4000244140625,865.2999877929688,878.4500122070312,876.1289672851562,7007882
2023-05-09,AXISBANK,Banking,882.2000122070312,890.2000122070312,880.0,888.25,885.903076171875,12117151
2023-05-10,AXISBANK,Banking,892.0,892.5,877.5499877929688,889.9000244140625,887.5487060546875,11893027
2023-05-11,AXISBANK,Banking,891.0,900.0,889.0,895.9500122070312,893.582763671875,13816121
2023-05-12,AXISBANK,Banking,895.2000122070312,913.5999755859375,894.0,910.6500244140625,908.2439575195312,10533272
2023-05-15,AXISBANK,Banking,910.6500244140625,919.5,909.1500244140625,915.7999877929688,913.3803100585938,7339579
2023-05-16,AXISBANK,Banking,916.2000122070312,922.5,912.0,917.7999877929688,915.3750610351562,12567615
2023-05-17,AXISBANK,Banking,917.7000122070312,918.9000244140625,911.25,914.7999877929688,912.3829956054688,10248327
2023-05-18,AXISBANK,Banking,920.0,929.5,912.5999755859375,914.7000122070312,912.283203125,13614127
2023-05-19,AXISBANK,Banking,920.9000244140625,927.0,908.9500122070312,924.0499877929688,921.6084594726562,8393002
2023-05-22,AXISBANK,Banking,923.0,927.75,914.4000244140625,917.5499877929688,915.1256713867188,9383158
2023-05-23,AXISBANK,Banking,917.5499877929688,922.5,912.4000244140625,916.1500244140625,913.7294311523438,8273445
2023-05-24,AXISBANK,Banking,911.1500244140625,920.8499755859375,910.2000122070312,917.7000122070312,915.2752685546875,6248545
2023-05-25,AXISBANK,Banking,916.7000122070312,923.5499877929688,912.4500122070312,921.0499877929688,918.6163940429688,8149350
2023-05-26,AXISBANK,Banking,918.0,927.9000244140625,915.0,926.9500122070312,924.5008544921875,4908462
2023-05-29,AXISBANK,Banking,931.0,937.7000122070312,928.0499877929688,929.7999877929688,927.34326171875,7133871
2023-05-30,AXISBANK,Banking,930.7999877929688,939.7000122070312,928.0499877929688,937.4500122070312,934.97314453125,7804403
2023-05-31,AXISBANK,Banking,937.3499755859375,939.9000244140625,910.2000122070312,914.8499755859375,912.4328002929688,34757004
2023-06-01,AXISBANK,Banking,922.0,930.9500122070312,916.0499877929688,919.7000122070312,917.27001953125,11817533
2023-06-02,AXISBANK,Banking,922.6500244140625,930.5,920.25,926.0999755859375,923.653076171875,11616991
2023-06-05,AXISBANK,Banking,927.5999755859375,953.9000244140625,927.5999755859375,950.8499755859375,948.337646484375,14520005
2023-06-06,AXISBANK,Banking,951.0999755859375,970.75,951.0999755859375,968.2000122070312,965.641845703125,14457988
2023-06-07,AXISBANK,Banking,972.9500122070312,981.25,968.0999755859375,976.75,974.1692504882812,15795824
2023-06-08,AXISBANK,Banking,973.0499877929688,974.8499755859375,959.9000244140625,962.0999755859375,959.5579223632812,10209982
2023-06-09,AXISBANK,Banking,967.0,981.7000122070312,963.2999877929688,974.75,972.1744995117188,12947464
2023-06-12,AXISBANK,Banking,973.0,977.9000244140625,968.5999755859375,974.2000122070312,971.6259765625,7465375
2023-06-13,AXISBANK,Banking,974.2999877929688,989.7000122070312,974.2999877929688,985.8499755859375,983.2451782226562,15233785
2023-06-14,AXISBANK,Banking,986.0,988.2000122070312,976.0,977.7000122070312,975.1167602539062,8644423
2023-06-15,AXISBANK,Banking,988.3499755859375,989.0,972.2000122070312,977.1500244140625,974.5682373046875,15978311
2023-06-16,AXISBANK,Banking,982.7999877929688,985.4500122070312,977.2000122070312,981.5499877929688,978.95654296875,8860900
2023-06-19,AXISBANK,Banking,983.8499755859375,986.0,961.0,965.6500244140625,963.0986328125,11025846
2023-06-20,AXISBANK,Banking,965.9500122070312,977.0,958.5499877929688,974.8499755859375,972.2742309570312,7596593
2023-06-21,AXISBANK,Banking,978.2999877929688,978.2999877929688,963.1500244140625,966.0,963.4476928710938,7805855
2023-06-22,AXISBANK,Banking,962.2000122070312,973.4500122070312,958.7000122070312,966.5999755859375,964.0460205078125,10135883
2023-06-23,AXISBANK,Banking,960.0,965.5,954.5499877929688,958.4000244140625,955.8677978515625,6188008
2023-06-26,AXISBANK,Banking,959.5,963.5,953.0999755859375,960.5499877929688,958.0120849609375,5799528
2023-06-27,AXISBANK,Banking,967.0,976.0,960.7999877929688,973.25,970.678466796875,6921886
2023-06-28,AXISBANK,Banking,979.0,984.0,967.0,978.2000122070312,975.615478515625,10010996
2023-06-30,AXISBANK,Banking,977.0999755859375,989.8499755859375,976.0,987.4500122070312,984.8410034179688,7096350
2023-07-03,AXISBANK,Banking,990.0,990.0,978.0,982.0999755859375,979.5050659179688,5562743
2023-07-04,AXISBANK,Banking,982.0999755859375,984.8499755859375,969.0,970.7000122070312,968.13525390625,7396806
2023-07-05,AXISBANK,Banking,969.0,975.5,962.0999755859375,966.5,963.9463500976562,8200047
2023-07-06,AXISBANK,Banking,961.0,986.0999755859375,961.0,980.9500122070312,978.3582153320312,10221727
2023-07-07,AXISBANK,Banking,976.25,989.4500122070312,971.7999877929688,976.7000122070312,975.1134643554688,6236524
2023-07-10,AXISBANK,Banking,976.7000122070312,986.0,960.4000244140625,964.0499877929688,962.4839477539062,7138850
2023-07-11,AXISBANK,Banking,967.9000244140625,971.75,950.5999755859375,953.2000122070312,951.6516723632812,10616390
2023-07-12,AXISBANK,Banking,956.7000122070312,957.5499877929688,947.0,950.0,948.4568481445312,10141257
2023-07-13,AXISBANK,Banking,956.2999877929688,966.0,952.1500244140625,960.1500244140625,958.5903930664062,13079930
2023-07-14,AXISBANK,Banking,964.4500122070312,967.0,947.75,957.0499877929688,955.495361328125,5383514
2023-07-17,AXISBANK,Banking,960.0,968.9000244140625,950.4500122070312,964.8499755859375,963.2826538085938,8472444
2023-07-18,AXISBANK,Banking,964.0,979.9500122070312,951.2999877929688,963.6500244140625,962.084716796875,14457717
2023-07-19,AXISBANK,Banking,964.0,969.9000244140625,956.5,964.2999877929688,962.7335815429688,7574544
2023-07-20,AXISBANK,Banking,963.9000244140625,979.9000244140625,957.5999755859375,977.9000244140625,976.3115234375,15329753
2023-07-21,AXISBANK,Banking,971.5999755859375,985.0,968.0,971.2999877929688,969.7222290039062,6230317
2023-07-24,AXISBANK,Banking,973.4500122070312,984.9500122070312,968.7999877929688,971.5,969.921875,9167788
2023-07-25,AXISBANK,Banking,977.6500244140625,977.6500244140625,953.7999877929688,962.5,960.9365234375,13448045
2023-07-26,AXISBANK,Banking,966.8499755859375,980.0,963.2999877929688,976.7999877929688,975.2132568359375,8298226
2023-07-27,AXISBANK,Banking,989.3499755859375,990.0,955.75,959.9000244140625,958.3407592773438,17858061
2023-07-28,AXISBANK,Banking,959.9000244140625,969.75,942.2000122070312,949.9500122070312,948.4069213867188,8504392
2023-07-31,AXISBANK,Banking,954.7000122070312,958.5999755859375,948.2999877929688,953.9000244140625,952.3505249023438,6601991
2023-08-01,AXISBANK,Banking,956.0,964.0,952.0,959.9000244140625,958.3407592773438,8409096
2023-08-02,AXISBANK,Banking,951.5,958.9000244140625,936.5999755859375,945.25,943.7145385742188,9324465
2023-08-03,AXISBANK,Banking,944.0999755859375,946.5999755859375,927.1500244140625,935.5499877929688,934.0303344726562,17076611
2023-08-04,AXISBANK,Banking,947.0,954.8499755859375,934.6500244140625,952.25,950.7031860351562,12376086
2023-08-07,AXISBANK,Banking,952.25,955.0,944.5499877929688,947.4000244140625,945.861083984375,10922609
2023-08-08,AXISBANK,Banking,950.0,959.9000244140625,944.0499877929688,952.9000244140625,951.3521118164062,11512735
2023-08-09,AXISBANK,Banking,952.0,953.2999877929688,944.2999877929688,950.0,948.4568481445312,7701831
2023-08-10,AXISBANK,Banking,948.0,951.9500122070312,937.2999877929688,939.75,938.2234497070312,13590891
2023-08-11,AXISBANK,Banking,937.5,945.7000122070312,933.0,937.2000122070312,935.6776123046875,9558237
2023-08-14,AXISBANK,Banking,935.0,943.2999877929688,928.9000244140625,939.9500122070312,938.4231567382812,7172522
2023-08-16,AXISBANK,Banking,935.9500122070312,940.0,931.2999877929688,933.0499877929688,931.5343017578125,7394623
2023-08-17,AXISBANK,Banking,935.9500122070312,943.0,931.6500244140625,936.5499877929688,935.0286865234375,9336994
2023-08-18,AXISBANK,Banking,934.8499755859375,945.9500122070312,931.0499877929688,943.0499877929688,941.5181274414062,6648744
2023-08-21,AXISBANK,Banking,944.2000122070312,954.25,943.9500122070312,952.5999755859375,951.0525512695312,6822155
2023-08-22,AXISBANK,Banking,953.8499755859375,959.0999755859375,948.6500244140625,957.0499877929688,955.495361328125,10860061
2023-08-23,AXISBANK,Banking,962.0,980.4500122070312,958.4000244140625,979.25,977.6593017578125,12677151
2023-08-24,AXISBANK,Banking,984.7999877929688,994.25,979.0999755859375,981.3499755859375,979.755859375,11899556
2023-08-25,AXISBANK,Banking,974.0,988.2000122070312,970.7999877929688,983.0999755859375,981.5030517578125,6228241
2023-08-28,AXISBANK,Banking,980.0999755859375,992.5,980.0999755859375,990.2000122070312,988.591552734375,8451441
2023-08-29,AXISBANK,Banking,990.2000122070312,991.0,977.5,980.7000122070312,979.10693359375,8114141
2023-08-30,AXISBANK,Banking,983.0,998.0,980.0,983.3499755859375,981.7526245117188,9023083
2023-08-31,AXISBANK,Banking,981.7999877929688,994.7000122070312,968.5999755859375,973.5,971.9186401367188,21558300
2023-09-01,AXISBANK,Banking,974.25,993.0,969.0,991.1500244140625,989.5399780273438,10946742
2023-09-04,AXISBANK,Banking,993.75,994.5499877929688,980.0,982.25,980.6544799804688,6727188
2023-09-05,AXISBANK,Banking,985.4500122070312,986.2000122070312,977.9000244140625,981.4500122070312,979.8557739257812,10548660
2023-09-06,AXISBANK,Banking,981.4500122070312,983.1500244140625,961.7999877929688,965.0499877929688,963.4823608398438,16351052
2023-09-07,AXISBANK,Banking,965.0499877929688,979.7999877929688,963.0999755859375,978.2000122070312,976.6110229492188,8686550
2023-09-08,AXISBANK,Banking,978.2000122070312,987.2999877929688,972.5,980.2999877929688,978.7075805664062,6439351
2023-09-11,AXISBANK,Banking,981.7999877929688,1004.0,979.0,1000.4000244140625,998.7749633789062,7130484
2023-09-12,AXISBANK,Banking,1010.0,1010.0,998.0499877929688,1000.9000244140625,999.274169921875,8958327
2023-09-13,AXISBANK,Banking,1002.9500122070312,1017.0,993.7000122070312,1014.4500122070312,1012.8021850585938,12254423
2023-09-14,AXISBANK,Banking,1014.4500122070312,1022.4000244140625,1009.0499877929688,1020.9000244140625,1019.2416381835938,7855558
2023-09-15,AXISBANK,Banking,1021.0,1031.75,1014.5499877929688,1027.1500244140625,1025.4815673828125,8986157
2023-09-18,AXISBANK,Banking,1021.5499877929688,1029.9000244140625,1019.0,1024.75,1023.08544921875,6397319
2023-09-20,AXISBANK,Banking,1012.2999877929688,1047.5,1012.2999877929688,1027.300048828125,1025.6312255859375,13619788
2023-09-21,AXISBANK,Banking,1026.5999755859375,1033.5999755859375,1012.0999755859375,1014.4500122070312,1012.8021850585938,8156588
2023-09-22,AXISBANK,Banking,1010.0,1027.25,1008.0,1018.25,1016.595947265625,7108110
2023-09-25,AXISBANK,Banking,1015.2000122070312,1026.0,1005.1500244140625,1018.9500122070312,1017.2948608398438,7123890
2023-09-26,AXISBANK,Banking,1019.0,1020.7000122070312,1011.0,1014.1500244140625,1012.5026245117188,6387615
2023-09-27,AXISBANK,Banking,1009.9500122070312,1027.949951171875,1004.0,1025.199951171875,1023.5345458984375,5158686
2023-09-28,AXISBANK,Banking,1027.0,1037.949951171875,1025.199951171875,1030.9000244140625,1029.225341796875,15818489
2023-09-29,AXISBANK,Banking,1030.9000244140625,1041.0,1024.5,1036.699951171875,1035.0159912109375,9528626
2023-10-03,AXISBANK,Banking,1035.0,1044.699951171875,1032.5999755859375,1041.050048828125,1039.35888671875,11589322
2023-10-04,AXISBANK,Banking,1035.3499755859375,1037.0,988.8499755859375,995.5499877929688,993.9328002929688,22584212
2023-10-05,AXISBANK,Banking,1000.0,1009.2000122070312,988.9000244140625,1003.25,1001.6203002929688,7950412
2023-10-06,AXISBANK,Banking,1005.0,1008.0,999.4000244140625,1000.9500122070312,999.3240356445312,5289753
2023-10-09,AXISBANK,Banking,994.7999877929688,999.7000122070312,988.25,996.25,994.6317138671875,6823214
2023-10-10,AXISBANK,Banking,999.9000244140625,1014.9500122070312,996.5,1012.25,1010.6056518554688,5728499
2023-10-11,AXISBANK,Banking,1019.0,1025.6500244140625,1012.0,1019.0999755859375,1017.444580078125,7396783
2023-10-12,AXISBANK,Banking,1022.0,1031.0,1014.9500122070312,1018.4500122070312,1016.795654296875,4920222
2023-10-13,AXISBANK,Banking,1009.0,1011.4500122070312,992.25,994.0499877929688,992.4352416992188,12173162
2023-10-16,AXISBANK,Banking,990.0,1009.4500122070312,990.0,1004.7999877929688,1003.1677856445312,4646960
2023-10-17,AXISBANK,Banking,1008.8499755859375,1014.7000122070312,1003.0999755859375,1008.0499877929688,1006.4125366210938,6105067
2023-10-18,AXISBANK,Banking,1010.0,1014.0999755859375,989.3499755859375,992.8499755859375,991.2372436523438,7818946
2023-10-19,AXISBANK,Banking,979.7000122070312,999.0,979.7000122070312,991.4000244140625,989.7896118164062,4836625
2023-10-20,AXISBANK,Banking,989.0,992.9000244140625,977.75,980.3499755859375,978.7575073242188,5664400
2023-10-23,AXISBANK,Banking,980.0,984.9000244140625,961.0999755859375,964.2999877929688,962.7335815429688,5896695
2023-10-25,AXISBANK,Banking,960.0,974.0,951.4000244140625,955.4500122070312,953.89794921875,6957048
2023-10-26,AXISBANK,Banking,956.0,975.0,952.75,972.0499877929688,970.470947265625,17540495
2023-10-27,AXISBANK,Banking,980.0,1004.75,973.2999877929688,1002.75,1001.12109375,13443016
2023-10-30,AXISBANK,Banking,1002.75,1002.75,979.2000122070312,989.2000122070312,987.5932006835938,5270567
2023-10-31,AXISBANK,Banking,998.0,998.0,978.0,981.8499755859375,980.2550659179688,7816805
2023-11-01,AXISBANK,Banking,977.8499755859375,979.2999877929688,968.0,971.7999877929688,970.221435546875,5703984
2023-11-02,AXISBANK,Banking,978.0,988.3499755859375,974.0,982.9500122070312,981.3533325195312,5193982
2023-11-03,AXISBANK,Banking,986.0,991.4000244140625,981.5,988.8499755859375,987.24365234375,4268048
2023-11-06,AXISBANK,Banking,995.0,1016.2000122070312,993.0999755859375,1009.4000244140625,1007.7603149414062,6552178
2023-11-07,AXISBANK,Banking,1008.0,1022.2000122070312,1005.25,1020.9000244140625,1019.2416381835938,6559859
2023-11-08,AXISBANK,Banking,1024.0,1026.949951171875,1015.5999755859375,1021.7000122070312,1020.0403442382812,7643314
2023-11-09,AXISBANK,Banking,1024.75,1028.8499755859375,1016.6500244140625,1021.9000244140625,1020.2400512695312,4407935
2023-11-10,AXISBANK,Banking,1017.9000244140625,1031.0,1016.6500244140625,1029.199951171875,1027.528076171875,3294063
2023-11-13,AXISBANK,Banking,1030.050048828125,1031.8499755859375,1023.5,1025.3499755859375,1023.684326171875,5985481
2023-11-15,AXISBANK,Banking,1045.0,1045.0,1031.550048828125,1041.3499755859375,1039.6583251953125,7240388
2023-11-16,AXISBANK,Banking,1042.800048828125,1044.0,1022.1500244140625,1026.3499755859375,1024.6827392578125,6908825
2023-11-17,AXISBANK,Banking,1014.9000244140625,1020.0,991.8499755859375,994.3499755859375,992.7348022460938,13268353
2023-11-20,AXISBANK,Banking,981.0,994.75,980.3499755859375,988.7000122070312,987.093994140625,8215656
2023-11-21,AXISBANK,Banking,989.9500122070312,997.5,986.6500244140625,991.7999877929688,990.1889038085938,7061614
2023-11-22,AXISBANK,Banking,991.0,999.9000244140625,988.0,998.0999755859375,996.4786376953125,6103988
2023-11-23,AXISBANK,Banking,999.0,1003.4000244140625,995.4000244140625,999.0499877929688,997.4271240234375,3112891
2023-11-24,AXISBANK,Banking,1002.0,1010.75,999.7000122070312,1008.5,1006.86181640625,6956281
2023-11-28,AXISBANK,Banking,1013.0499877929688,1021.9500122070312,1009.25,1021.1500244140625,1019.4912719726562,6173384
2023-11-29,AXISBANK,Banking,1027.1500244140625,1063.5,1021.1500244140625,1060.1500244140625,1058.427978515625,9422396
2023-11-30,AXISBANK,Banking,1062.699951171875,1080.9000244140625,1055.449951171875,1074.25,1072.5050048828125,24755589
2023-12-01,AXISBANK,Banking,1075.4000244140625,1109.0,1070.199951171875,1104.6500244140625,1102.855712890625,14428758
2023-12-04,AXISBANK,Banking,1120.5,1129.0,1099.0999755859375,1125.5999755859375,1123.771484375,14043213
2023-12-05,AXISBANK,Banking,1136.800048828125,1151.8499755859375,1127.1500244140625,1132.449951171875,1130.6103515625,15804808
2023-12-06,AXISBANK,Banking,1135.0999755859375,1145.699951171875,1117.949951171875,1120.5,1118.6798095703125,7342767
2023-12-07,AXISBANK,Banking,1119.25,1129.5999755859375,1108.5,1117.8499755859375,1116.0341796875,6439419
2023-12-08,AXISBANK,Banking,1115.8499755859375,1134.3499755859375,1111.5,1131.199951171875,1129.3624267578125,7300989
2023-12-11,AXISBANK,Banking,1129.0,1139.4000244140625,1113.8499755859375,1116.5,1114.6864013671875,6924589
2023-12-12,AXISBANK,Banking,1120.0,1133.9000244140625,1109.0,1131.0,1129.162841796875,9044111
2023-12-13,AXISBANK,Banking,1150.0,1151.0,1111.449951171875,1114.8499755859375,1113.0390625,8184523
2023-12-14,AXISBANK,Banking,1132.4000244140625,1138.5999755859375,1117.9000244140625,1120.449951171875,1118.6298828125,9421193
2023-12-15,AXISBANK,Banking,1119.199951171875,1127.8499755859375,1108.5999755859375,1120.3499755859375,1118.530029296875,12048410
2023-12-18,AXISBANK,Banking,1119.699951171875,1120.0,1107.199951171875,1111.3499755859375,1109.544677734375,7922468
2023-12-19,AXISBANK,Banking,1123.800048828125,1126.8499755859375,1114.199951171875,1120.25,1118.4302978515625,6824641
2023-12-20,AXISBANK,Banking,1122.0,1123.8499755859375,1102.699951171875,1110.25,1108.446533203125,9848057
2023-12-21,AXISBANK,Banking,1103.9000244140625,1103.9000244140625,1077.199951171875,1095.4000244140625,1093.62060546875,10914682
2023-12-22,AXISBANK,Banking,1095.4000244140625,1106.300048828125,1085.800048828125,1088.300048828125,1086.5322265625,10600025
2023-12-26,AXISBANK,Banking,1091.199951171875,1100.6500244140625,1086.699951171875,1094.25,1092.472412109375,5687517
2023-12-27,AXISBANK,Banking,1096.050048828125,1110.550048828125,1089.6500244140625,1106.3499755859375,1104.5528564453125,6132936
2023-12-28,AXISBANK,Banking,1107.25,1113.0,1098.0,1107.8499755859375,1106.05029296875,14097667
2023-12-29,AXISBANK,Banking,1101.449951171875,1106.8499755859375,1093.949951171875,1102.300048828125,1100.5093994140625,8786731
2024-01-01,AXISBANK,Banking,1095.0,1104.0,1093.0,1097.699951171875,1095.916748046875,4083732
2024-01-02,AXISBANK,Banking,1095.0999755859375,1099.3499755859375,1082.300048828125,1093.25,1091.47412109375,7895577
2024-01-03,AXISBANK,Banking,1091.0,1102.5999755859375,1081.300048828125,1098.5999755859375,1096.8154296875,10225290
2024-01-04,AXISBANK,Banking,1103.0,1130.0,1100.050048828125,1123.4000244140625,1121.5751953125,11411683
2024-01-05,AXISBANK,Banking,1124.0,1139.9000244140625,1119.0,1136.949951171875,1135.10302734375,8025466
2024-01-08,AXISBANK,Banking,1145.0,1146.0,1118.5,1122.0,1120.177490234375,4735538
2024-01-09,AXISBANK,Banking,1128.550048828125,1135.550048828125,1112.3499755859375,1116.550048828125,1114.736328125,6359362
2024-01-10,AXISBANK,Banking,1115.25,1116.0,1099.050048828125,1107.0,1105.2017822265625,5934163
2024-01-11,AXISBANK,Banking,1111.050048828125,1127.9000244140625,1111.050048828125,1125.75,1123.9212646484375,4683035
2024-01-12,AXISBANK,Banking,1126.3499755859375,1129.449951171875,1118.050048828125,1120.3499755859375,1118.530029296875,5616755
2024-01-15,AXISBANK,Banking,1122.0,1130.449951171875,1116.5999755859375,1119.5,1117.6815185546875,6719079
2024-01-16,AXISBANK,Banking,1116.6500244140625,1127.800048828125,1115.0999755859375,1119.0999755859375,1117.2821044921875,5229753
2024-01-17,AXISBANK,Banking,1082.0,1115.0,1079.199951171875,1082.300048828125,1080.5419921875,24913719
2024-01-18,AXISBANK,Banking,1066.0,1108.75,1066.0,1097.5,1095.71728515625,11473135
2024-01-19,AXISBANK,Banking,1107.1500244140625,1126.300048828125,1105.0,1116.550048828125,1114.736328125,12303696
2024-01-23,AXISBANK,Banking,1125.9000244140625,1141.5999755859375,1078.800048828125,1089.25,1087.4805908203125,18924087
2024-01-24,AXISBANK,Banking,1034.800048828125,1073.199951171875,1020.9000244140625,1059.1500244140625,1057.4295654296875,20884046
2024-01-25,AXISBANK,Banking,1058.0,1063.699951171875,1025.800048828125,1042.25,1040.5570068359375,20835434
2024-01-29,AXISBANK,Banking,1036.0,1068.0,1036.0,1061.25,1059.526123046875,11188604
2024-01-30,AXISBANK,Banking,1060.050048828125,1070.449951171875,1050.800048828125,1054.0999755859375,1052.3876953125,9426983
